魔兽 Warcraft,https://movie.douban.com/subject/2131940/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2345947329.jpg,邓肯·琼斯,动作,2016-06-08,美国 ,英语,7.7,228065
北京遇上西雅图之不二情书,https://movie.douban.com/subject/26322792/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2336879398.jpg,薛晓路,喜剧,2016-04-29,中国大陆 ,汉语普通话 ,6.4,186509
惊天魔盗团2 Now You See Me 2,https://movie.douban.com/subject/25662337/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2355440566.jpg,朱浩伟,剧情,2016-06-24,美国,英语 ,6.6,174206
我不是潘金莲,https://movie.douban.com/subject/26630781/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2378133884.jpg,冯小刚,剧情,2016-11-18,中国大陆,汉语普通话,6.7,191554
独立日 Independence Day,https://movie.douban.com/subject/1293013/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453518655.jpg,罗兰·艾默里奇,动作,1996-07-02,美国,英语,8.0,177940
萨利机长 Sully,https://movie.douban.com/subject/26416603/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403319543.jpg,克林特·伊斯特伍德,剧情,2016-12-09,美国,英语,8.3,186216
神探夏洛克：可恶的新娘 Sherlock: The Abominable Bride,https://movie.douban.com/subject/25920885/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2299823043.jpg,道格拉斯·麦金农,剧情,2016-01-04,英国,英语,7.0,175568
海街日记 海街diary,https://movie.douban.com/subject/25895901/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2232247487.jpg,是枝裕和,剧情,2015-05-14,日本,日语,8.7,195107
师父,https://movie.douban.com/subject/25919910/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2293405567.jpg,徐浩峰,剧情,2015-12-10,中国大陆,汉语普通话,8.1,190390
十二公民,https://movie.douban.com/subject/24875534/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2242220716.jpg,徐昂,剧情,2015-05-15,中国大陆,汉语普通话,8.3,190564
奇幻森林 The Jungle Book,https://movie.douban.com/subject/25777636/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2326337223.jpg,乔恩·费儒,剧情,2016-04-15,美国,英语,7.8,188226
一个叫欧维的男人决定去死 En man som heter Ove,https://movie.douban.com/subject/26628357/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,汉内斯·赫尔姆,剧情,2015-12-25,瑞典,瑞典语 ,8.8,179776
寒战2 寒戰II,https://movie.douban.com/subject/20505982/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2359670540.jpg,梁乐民,剧情,2016-07-08,中国大陆 ,汉语普通话 ,7.0,174007
小森林 冬春篇 リトル・フォレスト 冬・春,https://movie.douban.com/subject/25814707/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,森淳一,剧情,2015-02-14,日本,日语,9.0,178966
蝙蝠侠大战超人：正义黎明 Batman v Superman: Dawn of Justice,https://movie.douban.com/subject/24750534/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2316834186.jpg,扎克·施奈德,动作,2016-03-25,美国,英语 ,6.7,186157
生化危机：终章 Resident Evil: The Final Chapter,https://movie.douban.com/subject/20471852/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2429713841.jpg,保罗·安德森,动作,2017-02-24,美国,英语,6.5,169762
摆渡人,https://movie.douban.com/subject/25911694/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390687452.jpg,张嘉佳,喜剧,2016-12-23,中国大陆 ,汉语普通话,4.0,180235
爱宠大机密 The Secret Life of Pets,https://movie.douban.com/subject/21817627/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363369616.jpg,克里斯·雷纳德,喜剧,2016-08-02,美国,英语,7.6,165821
星球大战7：原力觉醒 Star Wars: The Force Awakens,https://movie.douban.com/subject/20326665/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2293954118.jpg,J·J·艾布拉姆斯,动作,2016-01-09,美国,英语,7.1,165498
欢乐好声音 Sing,https://movie.douban.com/subject/26354572/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411622136.jpg,加斯·詹宁斯,喜剧,2017-02-17,美国,英语 ,8.1,169383
聚焦 Spotlight,https://movie.douban.com/subject/25954475/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263822658.jpg,汤姆·麦卡锡,剧情,2015-09-03,美国,英语,8.8,163661
卡罗尔 Carol,https://movie.douban.com/subject/10757577/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2312679154.jpg,托德·海因斯,剧情,2015-05-17,英国 ,英语,8.3,163908
追凶者也,https://movie.douban.com/subject/26284621/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2375882763.jpg,曹保平,剧情,2016-09-14,中国大陆,西南方言,7.7,158396
谍影重重5 Jason Bourne,https://movie.douban.com/subject/26266072/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2379032162.jpg,保罗·格林格拉斯,动作,2016-08-23,美国,英语,7.4,141987
自杀小队 Suicide Squad,https://movie.douban.com/subject/3569910/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363084076.jpg,大卫·阿耶,动作,2016-08-05,美国,英语 ,6.3,150560
小姐 아가씨,https://movie.douban.com/subject/25977027/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2355555424.jpg,朴赞郁,剧情,2016-05-14,韩国,韩语 ,8.1,157358
遇见你之前 Me Before You,https://movie.douban.com/subject/25929151/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2317441943.jpg,西娅·夏罗克,剧情,2016-06-03,英国,英语,7.7,147571
太空旅客 Passengers,https://movie.douban.com/subject/3434070/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2410576676.jpg,莫滕·泰杜姆,科幻,2017-01-13,美国,英语 ,6.9,145574
功夫瑜伽,https://movie.douban.com/subject/26182910/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2412371389.jpg,唐季礼,喜剧,2017-01-28,中国大陆 ,汉语普通话 ,5.0,130855
实习生 The Intern,https://movie.douban.com/subject/10594965/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2260497287.jpg,南希·迈耶斯,喜剧,2015-09-25,美国,英语,7.8,138219
使徒行者,https://movie.douban.com/subject/26336253/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2369022569.jpg,文伟鸿,剧情,2016-08-11,中国大陆 ,粤语 ,6.7,130595
盗墓笔记,https://movie.douban.com/subject/24827387/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2370646859.jpg,李仁港,悬疑,2016-08-05,中国大陆,汉语普通话,4.7,144169
007：幽灵党 Spectre,https://movie.douban.com/subject/11620560/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2276234635.jpg,萨姆·门德斯,动作,2015-11-13,英国 ,英语 ,6.3,132468
招魂 The Conjuring,https://movie.douban.com/subject/3804629/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1936517673.jpg,温子仁,悬疑,2013-06-08,美国,英语 ,7.8,135760
星球大战外传：侠盗一号 Rogue One: A Star Wars Story,https://movie.douban.com/subject/25894431/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403049086.jpg,加里斯·爱德华斯,动作,2017-01-06,美国,英语,7.3,133913
暗杀 암살,https://movie.douban.com/subject/25823132/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2265025290.jpg,崔东勋,剧情,2015-09-17,韩国,韩语 ,8.0,136775
恶棍天使,https://movie.douban.com/subject/26290365/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2298326979.jpg,俞白眉,喜剧,2015-12-24,中国大陆,汉语普通话,4.1,111859
佩小姐的奇幻城堡 Miss Peregrine's Home for Peculiar Children,https://movie.douban.com/subject/7051830/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2398173791.jpg,蒂姆·波顿,剧情,2016-12-02,美国,英语,7.2,118322
爱丽丝梦游仙境2：镜中奇遇记 Alice Through the Looking Glass,https://movie.douban.com/subject/21441132/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2349374680.jpg,詹姆斯·博宾,奇幻,2016-05-27,美国,英语,6.8,98202
西游记之孙悟空三打白骨精,https://movie.douban.com/subject/25827963/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315805100.jpg,郑保瑞,喜剧,2016-02-08,中国大陆 ,汉语普通话,5.6,112317
踏血寻梅 踏血尋梅,https://movie.douban.com/subject/25966085/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2283225569.jpg,翁子光,剧情,2015-12-03,香港,粤语 ,7.5,120891
澳门风云3 賭城風雲III,https://movie.douban.com/subject/26334559/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2309171908.jpg,王晶,喜剧,2016-02-08,香港 ,汉语普通话 ,4.1,91115
寄生兽 寄生獣,https://movie.douban.com/subject/25774050/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2375921261.jpg,山崎贵,剧情,2016-09-02,日本,日语,7.4,99406
情圣,https://movie.douban.com/subject/26879060/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2409022364.jpg,宋晓飞,喜剧,2016-12-30,中国大陆,汉语普通话,6.0,107199
致青春·原来你还在这里,https://movie.douban.com/subject/26290642/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2364795527.jpg,周拓如,剧情,2016-07-08,中国大陆,汉语普通话,4.1,99881
星际迷航3：超越星辰 Star Trek Beyond,https://movie.douban.com/subject/22939161/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2377455123.jpg,林诣彬,动作,2016-09-02,美国,英语,7.4,109633
流浪猫鲍勃 A Street Cat Named Bob,https://movie.douban.com/subject/26685451/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2535524955.jpg,罗杰·斯波蒂斯伍德,剧情,2018-11-02,英国,英语,8.0,99489
女间谍 Spy,https://movie.douban.com/subject/25752261/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2254455238.jpg,保罗·费格,喜剧,2015-05-21,美国,英语 ,7.5,106555
爵迹,https://movie.douban.com/subject/26354336/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2377470803.jpg,郭敬明,动画,2016-09-29,中国大陆,汉语普通话,3.8,108803
海洋奇缘 Moana,https://movie.douban.com/subject/25793398/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2397960879.jpg,罗恩·克莱蒙兹,动画,2016-11-25,美国,英语,7.5,99355
隧道 터널,https://movie.douban.com/subject/26410594/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2358109451.jpg,金成勋,剧情,2016-08-10,韩国,韩语,7.7,108940
一个勺子,https://movie.douban.com/subject/25926267/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2284639043.jpg,陈建斌,剧情,2015-11-20,中国大陆,汉语普通话 ,7.7,103551
精灵旅社2 Hotel Transylvania 2,https://movie.douban.com/subject/21327493/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2276842218.jpg,格恩迪·塔塔科夫斯基,喜剧,2015-10-27,美国,英语,7.6,91419
路边野餐,https://movie.douban.com/subject/26337866/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2366570716.jpg,毕赣,剧情,2016-07-15,中国大陆,贵州方言,7.8,102322
饥饿游戏3：嘲笑鸟(下) The Hunger Games: Mockingjay - Part 2,https://movie.douban.com/subject/10047547/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2282434035.jpg,弗朗西斯·劳伦斯,动作,2015-11-20,美国,英语,6.3,83253
海洋之歌 Song of the Sea,https://movie.douban.com/subject/11584019/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360910487.jpg,汤姆·摩尔,剧情,2016-08-12,爱尔兰 ,英语 ,8.8,107185
微微一笑很倾城,https://movie.douban.com/subject/26301582/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2358355793.jpg,赵天宇,爱情,2016-08-12,中国大陆,汉语普通话,4.9,88891
月光男孩 Moonlight,https://movie.douban.com/subject/26648249/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2373594741.jpg,巴里·詹金斯,剧情,2016-09-02,美国,英语,7.3,99334
独立日2：卷土重来 Independence Day: Resurgence,https://movie.douban.com/subject/4811813/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2362976267.jpg,罗兰·艾默里奇,动作,2016-06-24,美国,英语 ,5.6,89907
秘密特工 The Man from U.N.C.L.E.,https://movie.douban.com/subject/6845667/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257174963.jpg,盖·里奇,喜剧,2015-08-14,美国 ,英语 ,8.0,93539
比海更深 海よりもまだ深く,https://movie.douban.com/subject/26694988/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2454274023.jpg,是枝裕和,剧情,2016-05-18,日本,日语,8.7,89631
招魂2 The Conjuring 2,https://movie.douban.com/subject/24860563/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2360924286.jpg,温子仁,剧情,2016-06-10,美国 ,英语,7.7,89950
海底总动员2：多莉去哪儿 Finding Dory,https://movie.douban.com/subject/11524967/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2356015154.jpg,安德鲁·斯坦顿,喜剧,2016-06-17,美国,英语,7.4,71975
愤怒的小鸟 Angry Birds,https://movie.douban.com/subject/6873736/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509823185.jpg,费格尔·雷利,喜剧,2016-05-20,芬兰 ,英语,7.1,80911
她 Elle,https://movie.douban.com/subject/26022182/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402012821.jpg,保罗·范霍文,剧情,2016-05-21,法国 ,法语,7.7,85324
"如晴天，似雨天 Like Sunday, Like Rain",https://movie.douban.com/subject/25738406/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2261938616.jpg,弗兰克·威利,剧情,2014-09-27,美国,英语,8.3,88702
盗钥匙的方法 鍵泥棒のメソッド,https://movie.douban.com/subject/6880497/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1979399699.jpg,内田贤治,剧情,2012-06-17,日本,日语,8.5,89074
刺客信条 Assassin's Creed,https://movie.douban.com/subject/11526817/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2432597986.jpg,贾斯汀·库泽尔 ,动作,2017-02-24,美国 ,英语 ,5.3,76540
龙虾 The Lobster,https://movie.douban.com/subject/20514947/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2304460273.jpg,欧格斯·兰斯莫斯,剧情,2015-05-15,爱尔兰 ,英语 ,7.6,84916
陆垚知马俐,https://movie.douban.com/subject/25849006/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2361036748.jpg,文章,喜剧,2016-07-15,中国大陆,汉语普通话,5.4,67960
海蒂和爷爷 Heidi,https://movie.douban.com/subject/25958717/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2332944143.jpg,阿兰·葛斯彭纳,剧情,2015-12-10,德国 ,德语 ,9.1,83382
极盗者 Point Break,https://movie.douban.com/subject/25809384/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2301979501.jpg,埃里克松·科尔,动作,2015-12-04,美国 ,英语,6.9,77355
年轻气盛 Youth,https://movie.douban.com/subject/25766754/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2241441695.jpg,保罗·索伦蒂诺,剧情,2015-05-20,意大利 ,英语 ,8.2,79869
声之形 聲の形,https://movie.douban.com/subject/26264454/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497136132.jpg,山田尚子,剧情,2017-09-08,日本,日语,6.8,74792
绝地逃亡 Skiptrace,https://movie.douban.com/subject/24529353/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2366057661.jpg,雷尼·哈林,喜剧,2016-07-21,中国大陆 ,汉语普通话 ,5.6,69858
伦敦陷落 London Has Fallen,https://movie.douban.com/subject/25757186/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2325735117.jpg,巴巴克·纳加非,动作,2016-04-08,英国 ,英语 ,6.2,73610
夜行动物 Nocturnal Animals,https://movie.douban.com/subject/26353372/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2391556881.jpg,汤姆·福特,剧情,2016-09-02,美国,英语,7.4,81571
罪恶之家 An Inspector Calls,https://movie.douban.com/subject/25955491/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266257360.jpg,艾斯林·沃什,剧情,2015-09-13,英国,英语,8.3,85585
三人行,https://movie.douban.com/subject/26235349/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2360775241.jpg,杜琪峰,剧情,2016-06-24,中国大陆 ,汉语普通话 ,5.9,79297
28岁未成年,https://movie.douban.com/subject/26658568/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402824160.jpg,张末,喜剧,2016-12-09,中国大陆,汉语普通话,5.6,69911
机械师2：复活 Mechanic: Resurrection,https://movie.douban.com/subject/25825412/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2385311728.jpg,丹尼斯·甘塞尔,动作,2016-10-21,法国 ,英语 ,5.6,66789
分裂 Split,https://movie.douban.com/subject/26600660/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2412064264.jpg,M·奈特·沙马兰,悬疑,2016-12-26,美国,英语,7.3,77155
瑞士军刀男 Swiss Army Man,https://movie.douban.com/subject/26437237/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2328680655.jpg,丹·关,喜剧,2016-01-22,美国,英语,7.8,75219
边境杀手 Sicario,https://movie.douban.com/subject/25881247/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263976596.jpg,丹尼斯·维伦纽瓦,剧情,2015-05-19,美国,英语 ,7.5,75062
剩者为王,https://movie.douban.com/subject/26279433/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277540557.jpg,落落,剧情,2015-11-06,中国大陆 ,汉语普通话,5.7,65440
一念无明 一念無明,https://movie.douban.com/subject/26704590/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2452970761.jpg,黄进,剧情,2017-04-07,香港,粤语,7.9,73699
铁道飞虎,https://movie.douban.com/subject/26389069/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2404720316.jpg,丁晟,喜剧,2016-12-23,中国大陆,汉语普通话 ,5.2,70980
谁的青春不迷茫,https://movie.douban.com/subject/26290367/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2332755749.jpg,姚婷婷,爱情,2016-04-22,中国大陆,汉语普通话,6.5,60319
鲨滩 The Shallows,https://movie.douban.com/subject/26000205/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2376093772.jpg,佐米·希尔拉,惊悚,2016-09-09,美国,英语,7.1,77147
王牌贱谍：格林斯比 The Brothers Grimsby,https://movie.douban.com/subject/25830732/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2321193376.jpg,路易斯·莱特里尔,喜剧,2016-02-24,英国 ,英语,7.3,74372
冰川时代5：星际碰撞 Ice Age: Collision Course,https://movie.douban.com/subject/25797778/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2365823697.jpg,麦克·特米尔,喜剧,2016-08-23,美国,英语,6.8,52363
云中行走 The Walk,https://movie.douban.com/subject/25819229/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2309200993.jpg,罗伯特·泽米吉斯,剧情,2016-01-22,美国,英语 ,7.6,72591
九条命 Nine Lives,https://movie.douban.com/subject/26314816/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2378310691.jpg,巴里·索南菲尔德,喜剧,2016-09-09,法国 ,英语,6.9,67509
星球大战2：帝国反击战 Star Wars: Episode V - The Empire Strikes Back,https://movie.douban.com/subject/1296528/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p732937546.jpg,厄文·克什纳,动作,1980-05-21,美国,英语,8.3,62447
怦然星动,https://movie.douban.com/subject/26411409/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2287482537.jpg,陈国辉,喜剧,2015-12-03,中国大陆,汉语普通话,4.2,59598
圆梦巨人 The BFG,https://movie.douban.com/subject/25875021/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2386736909.jpg,史蒂文·斯皮尔伯格,奇幻,2016-10-14,美国 ,英语,6.8,58326
香肠派对 Sausage Party,https://movie.douban.com/subject/4944008/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2371145119.jpg,康拉德·弗农,喜剧,2016-08-12,美国,英语,7.1,71592
哭声 곡성,https://movie.douban.com/subject/25817534/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2339592703.jpg,罗泓轸,剧情,2016-05-11,韩国,韩语 ,7.2,71523
