神奇女侠 Wonder Woman,https://movie.douban.com/subject/1578714/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460006593.jpg,派蒂·杰金斯,动作,2017-06-02,美国 ,英语,7.1,321174
速度与激情8 The Fate of the Furious,https://movie.douban.com/subject/26260853/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2444256500.jpg,F·加里·格雷,动作,2017-04-14,美国,英语,7.0,244452
雷神3：诸神黄昏 Thor: Ragnarok,https://movie.douban.com/subject/25821634/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500451074.jpg,塔伊加·维迪提,动作,2017-11-03,美国,英语,7.4,277535
完美陌生人 Perfetti sconosciuti,https://movie.douban.com/subject/26614893/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522331945.jpg,保罗·格诺维塞,剧情,2018-05-25,意大利,意大利语,8.5,313030
甜蜜蜜,https://movie.douban.com/subject/1305164/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1962839732.jpg,陈可辛,剧情,2015-02-13,香港,粤语 ,8.8,292582
神秘巨星 Secret Superstar,https://movie.douban.com/subject/26942674/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508925590.jpg,阿德瓦·香登,剧情,2018-01-19,印度,印地语 ,7.7,288956
美女与野兽 Beauty and the Beast,https://movie.douban.com/subject/25900945/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417948644.jpg,比尔·康顿,爱情,2017-03-17,美国,英语,7.2,235584
前任3：再见前任,https://movie.douban.com/subject/26662193/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2508926717.jpg,田羽生,喜剧,2017-12-29,中国大陆,汉语普通话,5.5,285638
比利·林恩的中场战事 Billy Lynn's Long Halftime Walk,https://movie.douban.com/subject/25983044/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2391542403.jpg,李安,剧情,2016-11-11,美国 ,英语,8.4,266063
奇迹男孩 Wonder,https://movie.douban.com/subject/26787574/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg,斯蒂芬·卓博斯基,剧情,2018-01-19,美国 ,英语,8.6,290101
绣春刀II：修罗战场,https://movie.douban.com/subject/26270502/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2492665487.jpg,路阳,剧情,2017-07-19,中国大陆,汉语普通话,7.2,268546
罗曼蒂克消亡史,https://movie.douban.com/subject/24751763/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2404553168.jpg,程耳,剧情,2016-12-16,中国大陆 ,汉语普通话 ,7.7,263132
请以你的名字呼唤我 Call Me by Your Name,https://movie.douban.com/subject/26799731/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg,卢卡·瓜达尼诺,剧情,2017-01-22,意大利 ,英语 ,8.8,293943
降临 Arrival,https://movie.douban.com/subject/21324900/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411622421.jpg,丹尼斯·维伦纽瓦,剧情,2017-01-20,美国,英语 ,7.7,284786
一条狗的使命 A Dog's Purpose,https://movie.douban.com/subject/6873143/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2432493858.jpg,拉斯·霍尔斯道姆,剧情,2017-03-03,美国,英语,7.7,229410
银翼杀手2049 Blade Runner 2049,https://movie.douban.com/subject/10512661/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2501864539.jpg,丹尼斯·维伦纽瓦,剧情,2017-10-27,美国 ,英语 ,8.3,275961
西游伏妖篇,https://movie.douban.com/subject/25801066/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411953504.jpg,徐克,喜剧,2017-01-28,中国大陆 ,汉语普通话,5.5,274788
长城 The Great Wall,https://movie.douban.com/subject/6982558/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2394573821.jpg,张艺谋,动作,2016-12-16,中国大陆 ,英语 ,4.9,278859
暴裂无声,https://movie.douban.com/subject/26647117/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517333671.jpg,忻钰坤,剧情,2018-04-04,中国大陆,汉语普通话,8.3,263217
王牌特工2：黄金圈 Kingsman: The Golden Circle,https://movie.douban.com/subject/26378579/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499792043.jpg,马修·沃恩,喜剧,2017-10-20,英国 ,英语 ,6.9,244927
加勒比海盗5：死无对证 Pirates of the Caribbean: Dead Men Tell No Tales,https://movie.douban.com/subject/6311303/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459723975.jpg,艾斯彭·山德伯格,动作,2017-05-26,美国,英语,7.2,241385
记忆大师,https://movie.douban.com/subject/25884801/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455156816.jpg,陈正道,剧情,2017-04-28,中国大陆,汉语普通话,7.1,243552
大护法,https://movie.douban.com/subject/26811587/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2490948849.jpg,不思凡,喜剧,2017-07-13,中国大陆,汉语普通话,7.8,244942
喜欢你,https://movie.douban.com/subject/26816383/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456180253.jpg,许宏宇,喜剧,2017-04-27,中国大陆 ,汉语普通话,6.8,220538
缝纫机乐队,https://movie.douban.com/subject/26926321/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498558511.jpg,大鹏,喜剧,2017-09-29,中国大陆,汉语普通话,6.6,220172
至暗时刻 Darkest Hour,https://movie.douban.com/subject/26761416/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504277551.jpg,乔·赖特,剧情,2017-12-01,英国 ,英语,8.6,211735
嫌疑人X的献身,https://movie.douban.com/subject/26606743/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2448676053.jpg,苏有朋,剧情,2017-03-31,中国大陆,汉语普通话,6.4,196725
正义联盟 Justice League,https://movie.douban.com/subject/2158490/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504027804.jpg,扎克·施奈德,动作,2017-11-17,美国,英语 ,6.5,206231
追龙 追龍,https://movie.douban.com/subject/26425068/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499052494.jpg,王晶,动作,2017-09-30,香港 ,粤语 ,7.2,206612
东方快车谋杀案 Murder on the Orient Express,https://movie.douban.com/subject/25790761/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2502165084.jpg,肯尼思·布拉纳,剧情,2017-11-10,美国 ,英语 ,6.9,198474
战狼,https://movie.douban.com/subject/24753810/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2225660666.jpg,吴京,动作,2015-04-02,中国大陆,汉语普通话 ,6.8,173574
神偷奶爸3 Despicable Me 3,https://movie.douban.com/subject/25812712/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2469070974.jpg,凯尔·巴尔达,喜剧,2017-07-07,美国,英语,6.8,167514
异形：契约 Alien: Covenant,https://movie.douban.com/subject/11803087/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459944375.jpg,雷德利·斯科特,科幻,2017-06-16,美国,英语,7.4,175797
逃出绝命镇 Get Out,https://movie.douban.com/subject/26688480/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508604641.jpg,乔丹·皮尔,悬疑,2017-01-23,美国,英语,7.6,196938
萨利机长 Sully,https://movie.douban.com/subject/26416603/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403319543.jpg,克林特·伊斯特伍德,剧情,2016-12-09,美国,英语,8.3,186201
伯德小姐 Lady Bird,https://movie.douban.com/subject/26588314/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505925363.jpg,格蕾塔·葛韦格,剧情,2017-09-01,美国,英语,7.9,189474
变形金刚5：最后的骑士 Transformers: The Last Knight,https://movie.douban.com/subject/25824686/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2462475058.jpg,迈克尔·贝,动作,2017-06-23,美国 ,英语,4.9,173072
一个叫欧维的男人决定去死 En man som heter Ove,https://movie.douban.com/subject/26628357/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,汉内斯·赫尔姆,剧情,2015-12-25,瑞典,瑞典语 ,8.8,179752
悟空传,https://movie.douban.com/subject/26035290/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2475060299.jpg,郭子健,剧情,2017-07-13,中国大陆,汉语普通话,5.1,172638
春娇救志明 春嬌救志明,https://movie.douban.com/subject/26639958/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456056900.jpg,彭浩翔,剧情,2017-04-28,香港 ,粤语 ,7.1,157113
金刚：骷髅岛 Kong: Skull Island,https://movie.douban.com/subject/26309788/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2436030518.jpg,乔丹·沃格特-罗伯茨,动作,2017-03-24,美国 ,英语 ,6.6,158923
猩球崛起3：终极之战 War for the Planet of the Apes,https://movie.douban.com/subject/25808075/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494096554.jpg,马特·里夫斯,剧情,2017-09-15,美国,英语 ,6.8,152954
英伦对决 The Foreigner,https://movie.douban.com/subject/25723583/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499135561.jpg,马丁·坎贝尔,动作,2017-09-30,英国 ,英语 ,7.0,153894
帕丁顿熊2 Paddington 2,https://movie.douban.com/subject/26340419/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506466229.jpg,保罗·金,喜剧,2017-12-08,英国 ,英语,8.1,153453
闪光少女,https://movie.douban.com/subject/26790961/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494275431.jpg,王冉,喜剧,2017-07-20,中国大陆,汉语普通话,7.3,160173
控方证人 Witness for the Prosecution,https://movie.douban.com/subject/1296141/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg,比利·怀德,剧情,1957-12-17,美国,英语 ,9.6,176468
三生三世十里桃花,https://movie.douban.com/subject/25823277/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2494279388.jpg,赵小丁,爱情,2017-08-03,中国大陆,汉语普通话,3.9,168331
嘉年华,https://movie.douban.com/subject/27019527/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2503644828.jpg,文晏,剧情,2017-11-24,中国大陆 ,汉语普通话,8.2,158370
忌日快乐 Happy Death Day,https://movie.douban.com/subject/27027913/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510057340.jpg,克里斯托弗·兰登,悬疑,2018-02-02,美国,英语,7.1,155615
追凶者也,https://movie.douban.com/subject/26284621/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2375882763.jpg,曹保平,剧情,2016-09-14,中国大陆,西南方言,7.7,158385
血观音 血觀音,https://movie.douban.com/subject/27113517/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518132366.jpg,杨雅喆,剧情,2017-10-15,台湾,汉语普通话 ,8.3,165768
大佛普拉斯,https://movie.douban.com/subject/27059130/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg,黄信尧,剧情,2017-06-29,台湾,闽南语 ,8.7,165669
自杀小队 Suicide Squad,https://movie.douban.com/subject/3569910/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363084076.jpg,大卫·阿耶,动作,2016-08-05,美国,英语 ,6.3,150546
遇见你之前 Me Before You,https://movie.douban.com/subject/25929151/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2317441943.jpg,西娅·夏罗克,剧情,2016-06-03,英国,英语,7.7,147553
攻壳机动队 Ghost in the Shell,https://movie.douban.com/subject/25818101/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453176400.jpg,鲁伯特·桑德斯,动作,2017-04-07,美国,英语 ,6.4,140164
至爱梵高·星空之谜 Loving Vincent,https://movie.douban.com/subject/25837262/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506935748.jpg,多洛塔·科别拉,剧情,2017-12-08,英国 ,英语,8.5,146554
功夫瑜伽,https://movie.douban.com/subject/26182910/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2412371389.jpg,唐季礼,喜剧,2017-01-28,中国大陆 ,汉语普通话 ,5.0,130850
使徒行者,https://movie.douban.com/subject/26336253/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2369022569.jpg,文伟鸿,剧情,2016-08-11,中国大陆 ,粤语 ,6.7,130583
勇敢者游戏：决战丛林 Jumanji: Welcome to the Jungle,https://movie.douban.com/subject/26586766/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506258944.jpg,杰克·卡斯丹,动作,2018-01-12,美国,英语,6.9,136129
步履不停 歩いても 歩いても,https://movie.douban.com/subject/2222996/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p672446737.jpg,是枝裕和,剧情,2008-06-28,日本,日语,8.8,126608
星际特工：千星之城 Valérian and the City of a Thousand Planets,https://movie.douban.com/subject/11502973/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2496088130.jpg,吕克·贝松,动作,2017-08-25,法国,英语 ,7.0,131497
杀破狼·贪狼 殺破狼‧貪狼,https://movie.douban.com/subject/26826398/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494948513.jpg,叶伟信,剧情,2017-08-17,香港 ,粤语 ,7.1,121099
古墓丽影：源起之战 Tomb Raider,https://movie.douban.com/subject/3445906/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512717509.jpg,罗阿尔·乌索格,动作,2018-03-16,美国,英语,6.0,116806
与神同行：罪与罚 신과함께-죄와 벌,https://movie.douban.com/subject/11584016/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2500130777.jpg,金容华,剧情,2017-12-20,韩国,韩语,7.7,133046
王牌保镖 The Hitman's Bodyguard,https://movie.douban.com/subject/22266126/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498055621.jpg,帕特里克·休斯,喜剧,2017-09-22,美国 ,英语 ,7.2,108893
佩小姐的奇幻城堡 Miss Peregrine's Home for Peculiar Children,https://movie.douban.com/subject/7051830/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2398173791.jpg,蒂姆·波顿,剧情,2016-12-02,美国,英语,7.2,118308
起跑线 Hindi Medium,https://movie.douban.com/subject/26942631/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2517518428.jpg,萨基特·乔杜里,剧情,2018-04-04,印度,印地语 ,7.9,115116
镰仓物语 DESTINY 鎌倉ものがたり,https://movie.douban.com/subject/26916229/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2532008868.jpg,山崎贵,剧情,2018-09-14,日本,日语,6.9,88789
星球大战8：最后的绝地武士 Star Wars: The Last Jedi,https://movie.douban.com/subject/22265634/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506694509.jpg,莱恩·约翰逊,动作,2018-01-05,美国,英语,7.1,110563
银翼杀手 Blade Runner,https://movie.douban.com/subject/1291839/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p868550285.jpg,雷德利·斯科特,科幻,1982-06-25,美国 ,英语 ,8.3,120041
极盗车神 Baby Driver,https://movie.douban.com/subject/25933890/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2496901482.jpg,埃德加·赖特,动作,2017-08-25,英国 ,英语 ,7.0,118123
马戏之王 The Greatest Showman,https://movie.douban.com/subject/3914513/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511346392.jpg,迈克尔·格雷西,剧情,2018-02-01,美国,英语,7.7,114003
心理罪之城市之光,https://movie.douban.com/subject/26774722/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506228506.jpg,徐纪周,动作,2017-12-22,中国大陆 ,汉语普通话,5.9,104045
异星觉醒 Life,https://movie.douban.com/subject/26718838/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456571580.jpg,丹尼尔·伊斯皮诺萨,科幻,2017-05-19,美国,英语 ,6.5,111476
相爱相亲,https://movie.douban.com/subject/26773744/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2502311890.jpg,张艾嘉,剧情,2017-11-03,中国大陆 ,汉语普通话,8.4,115580
心理罪,https://movie.douban.com/subject/26698000/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492869971.jpg,谢东燊,动作,2017-08-11,中国大陆,汉语普通话,4.9,102853
二代妖精之今生有幸,https://movie.douban.com/subject/26797419/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507022339.jpg,肖洋,喜剧,2017-12-29,中国大陆,汉语普通话,5.5,101423
天才少女 Gifted,https://movie.douban.com/subject/26593587/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2394315478.jpg,马克·韦布,剧情,2017-04-12,美国,英语,8.2,106476
妖铃铃,https://movie.douban.com/subject/26966580/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506825662.jpg,吴君如,喜剧,2017-12-29,中国大陆,汉语普通话,4.2,96792
海洋奇缘 Moana,https://movie.douban.com/subject/25793398/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2397960879.jpg,罗恩·克莱蒙兹,动画,2016-11-25,美国,英语,7.5,99347
隧道 터널,https://movie.douban.com/subject/26410594/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2358109451.jpg,金成勋,剧情,2016-08-10,韩国,韩语,7.7,108923
解忧杂货店,https://movie.douban.com/subject/26654146/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503544593.jpg,韩杰,剧情,2017-12-29,中国大陆,汉语普通话,5.0,97258
新木乃伊 The Mummy,https://movie.douban.com/subject/20451290/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2459198108.jpg,艾里克斯·库兹曼,动作,2017-06-09,美国,英语,4.7,97846
银魂 銀魂,https://movie.douban.com/subject/26816086/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2497751588.jpg,福田雄一,喜剧,2017-09-01,日本,日语,7.0,95880
昆池岩 곤지암,https://movie.douban.com/subject/26945085/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2513360824.jpg,郑凡植,恐怖,2018-03-28,韩国,韩语,6.1,110639
小丑回魂 It,https://movie.douban.com/subject/3604148/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2452537144.jpg,安德斯·穆斯切蒂,剧情,2017-08-29,美国 ,英语,7.3,111917
奇门遁甲,https://movie.douban.com/subject/26661191/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2507566212.jpg,袁和平,动作,2017-12-14,中国大陆 ,汉语普通话,4.4,95773
暴雪将至,https://movie.douban.com/subject/26775933/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505160594.jpg,董越,剧情,2017-11-17,中国大陆,汉语普通话,7.0,100024
冈仁波齐,https://movie.douban.com/subject/26606242/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2462387248.jpg,张杨,剧情,2017-06-20,中国大陆,藏语 ,7.7,97658
拆弹专家,https://movie.douban.com/subject/26748673/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2465858820.jpg,邱礼涛,动作,2017-04-28,中国大陆 ,汉语普通话 ,6.3,81604
大闹天竺,https://movie.douban.com/subject/26389696/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408307430.jpg,王宝强,喜剧,2017-01-28,中国大陆,汉语普通话,3.7,85243
极限特工3：终极回归 xXx: Return of Xander Cage,https://movie.douban.com/subject/3230115/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2410569976.jpg,D·J·卡卢索,动作,2017-02-10,美国,英语,5.6,89319
摄影机不要停！ カメラを止めるな！,https://movie.douban.com/subject/30234315/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541824676.jpg,上田慎一郎,喜剧,2017-11-04,日本,日语,8.3,98033
异形2 Aliens,https://movie.douban.com/subject/1293792/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2184040673.jpg,詹姆斯·卡梅隆,动作,1986-07-18,美国 ,英语,8.0,82084
比海更深 海よりもまだ深く,https://movie.douban.com/subject/26694988/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2454274023.jpg,是枝裕和,剧情,2016-05-18,日本,日语,8.7,89620
招魂2 The Conjuring 2,https://movie.douban.com/subject/24860563/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2360924286.jpg,温子仁,剧情,2016-06-10,美国 ,英语,7.7,89944
她 Elle,https://movie.douban.com/subject/26022182/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402012821.jpg,保罗·范霍文,剧情,2016-05-21,法国 ,法语,7.7,85318
南极之恋,https://movie.douban.com/subject/26628329/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518028103.jpg,吴有音,爱情,2018-02-01,中国大陆,汉语普通话,6.7,78215
十万个冷笑话2,https://movie.douban.com/subject/26759539/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492917402.jpg,卢恒宇,喜剧,2017-08-18,中国大陆,汉语普通话,7.3,65588
28岁未成年,https://movie.douban.com/subject/26658568/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402824160.jpg,张末,喜剧,2016-12-09,中国大陆,汉语普通话,5.6,69908
健忘村,https://movie.douban.com/subject/26717795/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2412370372.jpg,陈玉勋,剧情,2017-01-28,中国大陆 ,汉语普通话,6.7,69938
浪矢解忧杂货店 ナミヤ雑貨店の奇蹟,https://movie.douban.com/subject/26742730/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511434383.jpg,广木隆一,剧情,2018-02-02,日本,日语,7.2,55229
目击者之追凶 目擊者,https://movie.douban.com/subject/11600078/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2494647817.jpg,程伟豪,悬疑,2017-03-31,台湾,汉语普通话 ,8.2,84395
华盛顿邮报 The Post,https://movie.douban.com/subject/26990609/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512869017.jpg,史蒂文·斯皮尔伯格,剧情,2017-12-22,美国 ,英语,8.2,69037
天空之眼 Eye in the Sky,https://movie.douban.com/subject/10484117/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411665175.jpg,加文·胡德,剧情,2017-01-13,英国 ,英语 ,7.8,73512
铁道飞虎,https://movie.douban.com/subject/26389069/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2404720316.jpg,丁晟,喜剧,2016-12-23,中国大陆,汉语普通话 ,5.2,70979
鲨滩 The Shallows,https://movie.douban.com/subject/26000205/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2376093772.jpg,佐米·希尔拉,惊悚,2016-09-09,美国,英语,7.1,77143
绝世高手,https://movie.douban.com/subject/26754831/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2462744662.jpg,卢正雨,喜剧,2017-07-07,中国大陆,汉语普通话,6.0,68905
全球风暴 Geostorm,https://movie.douban.com/subject/22266012/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2501769525.jpg,迪安·德夫林,动作,2017-10-27,美国,英语 ,6.0,67689
九条命 Nine Lives,https://movie.douban.com/subject/26314816/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2378310691.jpg,巴里·索南菲尔德,喜剧,2016-09-09,法国 ,英语,6.9,67507
纯洁心灵·逐梦演艺圈,https://movie.douban.com/subject/26322774/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510130772.jpg,毕志飞,剧情,2017-09-22,中国大陆,汉语普通话,2.2,80880
厕所英雄 Toilet - Ek Prem Katha,https://movie.douban.com/subject/26942645/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2523632248.jpg,什里·那拉扬·辛,剧情,2018-06-08,印度,印地语,7.1,57432
