超人王朝 Reign of the Supermen,https://movie.douban.com/subject/27098365/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545769995.jpg,刘山姆,动作,2019-01-10,美国,英语,6.8,3574
天鹅绒圆锯 Velvet Buzzsaw,https://movie.douban.com/subject/27135946/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546031300.jpg,丹·吉尔罗伊,剧情,2019-01-27,美国,英语,5.6,3303
难道不浪漫 Isn't It Romantic,https://movie.douban.com/subject/27002812/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546947022.jpg,托德·施特劳斯-舒尔森,喜剧,2019-02-14,美国,英语,5.9,3272
娑婆诃 사바하,https://movie.douban.com/subject/27109171/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545549959.jpg,张宰贤,剧情,2019-02-20,韩国,韩语,7.1,3126
独家记忆番外之勇敢爱,https://movie.douban.com/subject/30466833/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548870651.jpg,刘畅,爱情,2019-03-02,中国大陆,汉语普通话,4.9,3052
死寂 The Silence,https://movie.douban.com/subject/27050133/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552168278.jpg,约翰·R·莱昂耐迪,恐怖,2019-04-10,德国 ,英语,6.0,2977
独家记忆番外之相信爱,https://movie.douban.com/subject/30466832/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549575485.jpg,刘畅,爱情,2019-03-02,中国大陆,汉语普通话,6.5,2876
驭风男孩 The Boy Who Harnessed the Wind,https://movie.douban.com/subject/27176742/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2547694957.jpg,切瓦特·埃加福特,剧情,2019-01-25,英国,英语,7.9,2685
逃组 뺑반,https://movie.douban.com/subject/27187912/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545160945.jpg,韩俊熙,动作,2019-01-30,韩国,韩语,6.3,2573
蓝色生死恋,https://movie.douban.com/subject/26971645/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546250907.jpg,王才涛,爱情,2019-02-14,中国大陆,汉语普通话,2.9,2662
独家记忆番外之再见爱,https://movie.douban.com/subject/30466831/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2549575499.jpg,刘畅,爱情,2019-03-02,中国大陆,汉语普通话,6.5,2496
三重威胁之跨国大营救 Triple Threat,https://movie.douban.com/subject/26909787/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551252121.jpg,杰西·约翰逊,动作,2019-03-29,泰国 ,英语 ,4.5,2360
钢铁飞龙之奥特曼崛起,https://movie.douban.com/subject/30190607/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544885346.jpg,王巍,动作,2019-01-18,中国大陆,汉语普通话,3.0,1832
大侦探霍桑,https://movie.douban.com/subject/26309965/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546253802.jpg,周显扬,喜剧,2019-01-25,中国大陆,汉语普通话 ,3.4,2213
在乎你,https://movie.douban.com/subject/27185558/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552608202.jpg,毕国智,爱情,2019-04-12,中国大陆 ,汉语普通话,5.6,2203
第91届奥斯卡颁奖典礼 The 91st Annual Academy Awards,https://movie.douban.com/subject/30395844/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548463503.jpg,格伦·维斯,真人秀,2019-02-24,美国,英语,5.4,1995
唐伯虎点秋香2019,https://movie.douban.com/subject/30416337/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546364278.jpg,张敏,喜剧,2019-01-25,香港 ,粤语 ,2.8,2209
词典 말모이,https://movie.douban.com/subject/30176282/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542477332.jpg,严宥娜,剧情,2019-01-09,韩国,韩语,7.7,2074
命运之夜——天之杯2：失去之蝶 劇場版Fate/stay night Heaven's Feel II.lost butterfly,https://movie.douban.com/subject/26759819/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542818900.jpg,须藤友德,剧情,2019-01-12,日本,日语,8.6,2035
贴身女保镖 Close,https://movie.douban.com/subject/27044258/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2544475818.jpg,维姬·朱森,动作,2019-01-18,英国 ,阿拉伯语 ,5.3,1915
姐姐 언니,https://movie.douban.com/subject/26825688/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544302605.jpg,林京泽,动作,2019-01-01,韩国,韩语,5.9,1807
悲惨世界：没有终点的旅途 レ・ミゼラブル 終わりなき旅路,https://movie.douban.com/subject/30382857/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543371697.jpg,并木道子,剧情,2019-01-06,日本,日语,7.4,1658
奇妙的家族 기묘한 가족,https://movie.douban.com/subject/27114963/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545262072.jpg,李珉才,喜剧,2019-02-13,韩国,韩语,7.1,1740
地狱男爵：血皇后崛起 Hellboy,https://movie.douban.com/subject/24750460/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551420807.jpg,尼尔·马歇尔,动作,2019-04-12,美国,英语,6.3,896
差等生乔曦,https://movie.douban.com/subject/27203619/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545486463.jpg,李克龙,剧情,2019-01-20,中国大陆,汉语普通话,4.5,878
正义联盟大战致命五人组 Justice League vs. The Fatal Five,https://movie.douban.com/subject/30287729/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552274289.jpg,刘山姆,动画,2019-03-30,美国,英语,6.4,1465
转型团伙,https://movie.douban.com/subject/26857654/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553741576.jpg,吴镇宇,喜剧,2019-04-19,香港 ,汉语普通话,3.4,1353
欲念游戏,https://movie.douban.com/subject/26850330/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551984168.jpg,郭涛,科幻,2019-04-12,中国大陆,汉语普通话,3.1,1290
大汉十三将之血战疏勒城,https://movie.douban.com/subject/30353507/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537242103.jpg,回宇,历史,2019-02-15,中国大陆,汉语普通话,6.0,1342
污垢 The Dirt,https://movie.douban.com/subject/1945750/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548709468.jpg,杰夫·特里梅因,音乐,2019-03-22,美国,英语,7.7,1251
芳龄十六 Level 16,https://movie.douban.com/subject/30334122/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549923514.jpg,丹尼什卡·埃斯特哈奇,科幻,2019-03-01,加拿大,英语,6.1,1225
疑惑,https://movie.douban.com/subject/30252532/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545102519.jpg,松田秀知,悬疑,2019-02-03,日本,日语,5.9,1195
滚动的钢蛋,https://movie.douban.com/subject/30273082/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548382695.jpg,李春啸,喜剧,2019-02-17,中国大陆,汉语普通话,6.3,1271
人格四重奏 페르소나,https://movie.douban.com/subject/32568510/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553273265.jpg,李京美,剧情,2019-04-11,韩国,韩语,7.3,1187
羞答答的铁男,https://movie.douban.com/subject/30425945/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544976243.jpg,至尊玉,喜剧,2019-01-20,中国大陆,汉语普通话,4.4,1191
狗眼看人心,https://movie.douban.com/subject/30479973/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551690865.jpg,吴楠,剧情,2019-04-20,中国大陆,汉语普通话,6.6,1244
少女地球守护者 IO,https://movie.douban.com/subject/26888080/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545034337.jpg,乔纳森·赫尔伯特,科幻,2019-01-18,美国,英语,4.8,1107
宠物坟场 Pet Sematary,https://movie.douban.com/subject/1904722/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552972119.jpg,凯文·库尔施,悬疑,2019-03-17,美国,英语,6.1,1104
猴子 Monos,https://movie.douban.com/subject/27036366/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553092477.jpg,亚历桑德罗·朗德思,剧情,2019-01-26,哥伦比亚 ,英语 ,8.1,1107
最后的日出,https://movie.douban.com/subject/30420068/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548457568.jpg,任文,科幻,2019-02-22,中国大陆,汉语普通话,5.9,1091
兴风作浪,https://movie.douban.com/subject/30407554/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543618988.jpg,李春啸,喜剧,2019-01-11,中国大陆,汉语普通话,4.2,1046
摄影机不要停！ 续集 好莱坞大作战！ カメラを止めるな！ スピンオフ ハリウッド大作戦！,https://movie.douban.com/subject/30449064/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550990316.jpg,中泉裕矢,喜剧,2019-03-02,日本,日语,5.6,966
非分熟女,https://movie.douban.com/subject/26752558/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542196785.jpg,曾翠珊,剧情,2019-04-04,香港,粤语,5.0,912
假面饭店 マスカレード・ホテル,https://movie.douban.com/subject/27126336/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2531219578.jpg,铃木雅之,剧情,2019-01-18,日本,日语,6.9,866
完美约会对象 The Perfect Date,https://movie.douban.com/subject/30255175/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551869295.jpg,克里斯·尼尔森,喜剧,2019-04-12,美国,英语,5.9,842
北海食神,https://movie.douban.com/subject/27597033/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506745929.jpg,金文俊,剧情,2019-01-25,中国大陆,汉语普通话,4.4,812
锈溪惊魂 Rust Creek,https://movie.douban.com/subject/27043020/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541792931.jpg,简·麦克高文,剧情,2019-01-04,美国,英语,5.6,721
四大名捕之食人梦界,https://movie.douban.com/subject/30419287/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544419203.jpg,项秋良,动作,2019-01-04,中国大陆,汉语普通话,5.7,743
神秘博士元旦特辑：新年决心 Doctor Who: Resolution,https://movie.douban.com/subject/30403268/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543644097.jpg,杰米·奇尔兹,科幻,2019-01-01,英国,英语,5.9,485
刺杀风云,https://movie.douban.com/subject/30283282/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545474136.jpg,周天宇,剧情,2019-01-19,中国大陆,汉语普通话 ,6.5,719
地面之洞 The Hole in the Ground,https://movie.douban.com/subject/27197468/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550904240.jpg,李·克罗宁,恐怖,2019-01-25,爱尔兰,英语,5.1,661
"郑肯：因为有你，生命才完整 Ken Jeong: You Complete Me, Ho",https://movie.douban.com/subject/30430701/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548090720.jpg,朱浩伟,喜剧,2019-02-14,美国,英语,5.8,635
神奇乐园历险记 Wonder Park,https://movie.douban.com/subject/26662282/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552076937.jpg,迪兰·布朗,喜剧,2019-04-19,美国 ,英语,6.2,591
我的宠物是大象,https://movie.douban.com/subject/26803717/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553090666.jpg,邵晓黎,剧情,2019-04-12,中国大陆,汉语普通话,3.4,657
五尺天涯 Five Feet Apart,https://movie.douban.com/subject/30135110/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538545442.jpg,贾斯汀·贝尔杜尼,剧情,2019-03-15,美国,英语,7.4,630
俄国新娘 The Russian Bride,https://movie.douban.com/subject/27012900/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503878914.jpg,Michael S. Ojeda,惊悚,2019-03-19,美国,5.4,584
你不是一个人,https://movie.douban.com/subject/30290776/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551716549.jpg,钟青,爱情,2019-03-29,中国大陆,汉语普通话,5.8,594
王者少年 The Kid Who Would Be King,https://movie.douban.com/subject/27027799/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542363625.jpg,乔·考尼什,奇幻,2019-01-25,英国 ,英语,5.6,553
漫长的告别 長いお別れ,https://movie.douban.com/subject/30327897/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546226109.jpg,中野量太,剧情,2019-03-26,日本,日语,8.2,583
这个保安有点彪,https://movie.douban.com/subject/30442461/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546260750.jpg,林小鑫,喜剧,2019-02-15,中国大陆,汉语普通话,3.7,580
乌里：外科手术式打击 Uri: The Surgical Strike,https://movie.douban.com/subject/30423524/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544780845.jpg,Aditya Dhar,剧情,2019-01-11,印度,印地语,5.5,558
冷血追击 Cold Pursuit,https://movie.douban.com/subject/26810068/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543125487.jpg,汉斯·皮特·莫郎,剧情,2019(中国大陆),英国 ,英语,7.3,559
齐天大圣之火焰山,https://movie.douban.com/subject/30280011/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546946176.jpg,林珍钊,喜剧,2019-02-01,中国大陆,汉语普通话,3.8,528
高飞鸟 High Flying Bird,https://movie.douban.com/subject/30141342/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545713143.jpg,史蒂文·索德伯格,剧情,2019-02-08,美国,英语,6.3,490
砂之器 砂の器,https://movie.douban.com/subject/30468984/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550132137.jpg,河毛俊作,剧情,2019-03-28,日本,日语,6.1,451
大奥 最终章 大奥 最終章,https://movie.douban.com/subject/30466625/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549970042.jpg,林彻,剧情,2019-03-25,日本,日语,6.5,453
"柏林，我爱你 Berlin, I Love You",https://movie.douban.com/subject/10760042/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545643048.jpg,迪安娜·阿格隆,剧情,2019-02-08,德国,英语 ,5.3,444
硬核风暴 The Hard Way,https://movie.douban.com/subject/30479915/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549799440.jpg,基翁尼·韦克斯曼,动作,2019-03-05,美国,英语,4.8,462
